name,latitude,longitude,country
Rute,37.326319,-4.368332,ES
Sabanell,41.4179667625377,1.6933536529541,ES
Sabariego,37.526404,-4.043361,ES
Sacecorbo,40.8330192,-2.4177834,ES
Saceda,42.32713,-6.50722,ES
Saceruela,38.94384,-4.60655,ES
Saelices,39.9204907,-2.8041276,ES
Sahechores,42.62849,-5.2055,ES
Salardu,42.7070256,0.9010216,ES
Salas,43.4118,-6.26023,ES
Salas de Bureba,42.6919,-3.47359,ES
Salas de los Infantes,42.0224225721042,-3.28630685806274,ES
Saldana,42.52146,-4.73605,ES
Salinas del Manzano,40.0894368,-1.5541605,ES
Salvacanete,40.0990696,-1.5033157,ES
Salvaleon,38.5103202,-6.7855404,ES
Salvatierra,39.3026408,-6.0315269,ES
Samboal,41.2578004,-4.4201964,ES
Samitier,42.302872,0.19949,ES
Samos,42.7323757,-7.3251494,ES
Samper del Salz,41.2346969,-0.824872199999959,ES
San Adrian del Valle,42.13033,-5.72905,ES
San Agustin de Guadalix,40.67882,-3.61639,ES
San Andres,42.093988,-2.584581,ES
San Bartolome de las Abiertas,39.83046,-4.71664,ES
San Benito de la Contienda,38.63329,-7.15727,ES
San Carlos del Valle,38.8443257,-3.2413929,ES
San Cebrian de Mazote,41.68022,-5.14847,ES
San Cipriano de Rueda,42.6400786,-5.1898124,ES
San Clemente,39.402802,-2.42807,ES
San Cristobal,41.9007695,-7.5706454,ES
San Cristobal de la Vega,41.11214,-4.64448,ES
San Cristobo,42.1879619,-7.1772994,ES
San Cristovo,41.9793373,-7.3196595,ES
Sandias,42.1086702,-7.7579088,ES
Sandin,41.93612,-7.57422,ES
Sandolfe,42.79652,-7.80442,ES
San Esteban de Gormaz,41.5705351,-3.1993084,ES
San Esteban de la Sierra,40.5062365,-5.9059747,ES
San Esteban del Valle,40.274631,-4.9805519,ES
San Felices,41.93708,-2.02638,ES
San Felix,43.333302,-8.0167,ES
San Francisco de Olivenza,38.7472222,-7.1061111,ES
San Fulgencio,38.1191652,-0.6563127,ES
Sanguesa,42.572941,-1.28038,ES
San Ignacio del Viar,37.5461987,-5.9961477,ES
San Javier,37.80626,-0.83736,ES
San Juan,38.4020456,-0.4360296,ES
San Juan de los Terreros,37.3591328,-1.6578519,ES
San Llorente,41.68631,-4.066,ES
San Lorenzo de la Parrilla,39.8495835,-2.3595444,ES
Sanlucar de Barrameda,36.7725774,-6.3529689,ES
Sanlucar de Guadiana,37.47268,-7.46546,ES
San Luis de Sabinillas,36.3643611,-5.22771999999998,ES
San Martin de la Vega,40.2103049,-3.5787384,ES
San Martin del Tesorillo,36.34078,-5.32144649999998,ES
San Martin de Pusa,39.7854926,-4.6299766,ES
San Martin de Trevejo,40.2122403,-6.7955832,ES
San Martin de Unx,42.52473,-1.56091,ES
San Martin de Valdeiglesias,40.3617305,-4.3976041,ES
San Martino Do Real,42.7363275921614,-7.31573581695557,ES
San Miguel,42.2682076,-7.188568,ES
San Miguel de Salinas,37.9779084,-0.7849581,ES
San Miguel de Valero,40.5418726,-5.9198757,ES
San Pedro de Alcantara,36.4864356,-4.9896482,ES
San Pedro del Pinatar,37.83568,-0.79102,ES
San Pedro De Merida,38.959459,-6.184175,ES
San Pedro de Valderaduey,42.46482,-4.97342,ES
San Roman De Los Montes,40.071671,-4.73194,ES
San Salvador de Hornija,41.62035,-5.08712000000003,ES
San Silvestre,37.3884933,-7.3482799,ES
Santa Ana de Pusa,39.76216,-4.71296,ES
Santa Barbara de Casa,37.7988799,-7.188727,ES
Santacara,42.3753822,-1.5517379,ES
Santa Cilia,42.560188,-0.71438,ES
Santa Coloma de Queralt,41.5364821,1.3873009,ES
Santa Cruz de la Seros,42.522933,-0.6740433,ES
Santa Cruz de los Canamos,38.6370127,-2.8658155,ES
Santa Cruz del Retamar,40.161755,-4.27669,ES
Santa Cruz del Valle,40.2533492,-5.0013455,ES
Santa Cruz del Valle Urbion,42.3038429,-3.2212883,ES
Santa Cruz de Moya,39.9555285,-1.2557119,ES
Santa Cruz do Oural,42.70519,-7.4569,ES
Santa Maria del Mercadillo,41.8598278,-3.55928440000002,ES
Santa Maria de los Llanos,39.4887075,-2.809773,ES
Santa Maria del Tietar,40.30381,-4.55545,ES
Santa Maria la Real de Nieva,41.035835,-4.3665517,ES
Santa Marina de Valdeon,43.13406,-4.88816,ES
Sant Antoni de Calonge,41.8465429,3.0990588,ES
Sant Carles de la Rapita,40.61667,0.6,ES
Sant Cugat Sesgarrigues,41.3564806,1.7477419,ES
Santiago,41.90666,-7.81579,ES
Santiago de la Ribera,37.7965906,-0.8060881,ES
Santiago de Mora,38.5716513,-1.5983165,ES
Santiago Millas,42.3827706,-6.1064956,ES
Santibanez de la Sierra,40.4943538,-5.915217,ES
Sant Jaume,39.903858,4.07412,ES
Sant Llorenc de Morunys,42.13333,1.6,ES
Sant Marti de Malda,41.558742,1.05377099999998,ES
Sant Marti de Tous,41.5606887,1.5239981,ES
Sant Marti Sarroca,41.3838711,1.6234461,ES
Santo Domingo de la Calzada,42.440151,-2.953648,ES
Santotis,43.1619189,-4.3709666,ES
Santovenia,41.87832,-5.71024,ES
Sant Pere de Riudebitlles,41.451092,1.7019154,ES
Sant Pere Molanta,41.3479467,1.7411375,ES
Sant Pere Sacarrera,41.48755,1.65283,ES
Sant Quinti de Mediona,41.46194,1.66721,ES
San Vicente,42.66028,-7.87077,ES
San Xulian,42.35796,-7.43623,ES
San Xusto,42.81358,-8.82281,ES
Sarceda,43.3736275,-6.8047905,ES
Sarral,41.4475,1.24947,ES
Sarroca de Lleida,41.4592812,0.5606525,ES
Sarvise,42.578789,-0.11382,ES
Sas de Penelas,42.37001,-7.3539,ES
Sauca,41.0312814,-2.529078,ES
Sedano,42.71667,-3.75,ES
Selas,40.9509522,-2.1020752,ES
Selviella,43.3233,-6.22176,ES
Sena de Luna,42.92906,-5.95267,ES
Senra,42.8496753,-6.1676132,ES
Senterada,42.32549,0.93641,ES
Sero,41.86667,1.11667,ES
Seron,37.343174,-2.511409,ES
Serra de Outes,42.8425495,-8.9065835,ES
Sesa,41.995615,-0.24499030000004,ES
Sesena,40.1051029,-3.6927472,ES
Sesena Nuevo,40.1078964,-3.6505415,ES
Sevilla la Nueva,40.3473337,-4.0274014,ES
Sevilleja de la Jara,39.5760478,-4.9624038,ES
Sienes,41.2005058,-2.6527431,ES
Sierra de Yeguas,37.1242,-4.86773,ES
Sierra Nevada,37.095,-3.3969,ES
Sietamo,42.12336,-0.28132,ES
Siete Iglesias de Trabancos,41.377087,-5.18483,ES
Siles,38.38983,-2.5819,ES
Simancas,41.59072,-4.82796,ES
Siruela,38.978451,-5.04944,ES
Sisante,39.4073991,-2.2028083,ES
Sixtin,42.34226,-7.48579,ES
Soguillo del Paramo,42.30818,-5.7432,ES
Solana de los Barros,38.7228001,-6.5396462,ES
Solduengo,42.66146,-3.34237,ES
Solivella,41.4521,1.1776,ES
Solsona,41.99395,1.51706,ES
Somosierra,41.13269,-3.58237,ES
Sonseca,39.678059,-3.97794,ES
Sorbas,37.09898,-2.1289539,ES
Sorihuela,40.445382,-5.676287,ES
Sort,42.41319,1.13045,ES
Sotillo de la Adrada,40.2940848,-4.5857193,ES
Sotillo de la Ribera,41.777758,-3.827499,ES
Soto de la Barca,43.29196,-6.40887,ES
Soto de los Infantes,43.3610645,-6.2711209,ES
Soto de Luina,43.563685,-6.230638,ES
Soto de Sajambre,43.1627778,-5.0355556,ES
Sotoserrano,40.4349999,-6.0328499,ES
Soto y Amio,42.77477,-5.88693,ES
Soutelo de Montes,42.535301,-8.30013,ES
Sufli,37.33866,-2.38817,ES
Sunbilla,43.1643779,-1.67060309999999,ES
Susane,42.8397222,-6.5,ES
Tabanera de Cerrato,42.02532,-4.12526,ES
Tabernas,37.04992,-2.39084,ES
Tablate,36.920383,-3.52478900000006,ES
Taboada,42.7152661,-7.7628268,ES
Tahivilla,36.1838849,-5.7569735,ES
Tajarja,37.117901,-3.87837,ES
Talarrubias,39.033277,-5.2359065,ES
Talayuelas,39.8495575,-1.2830851,ES
Tallante,37.6449757,-1.1580962,ES
Tamallanes,43.26112,-6.5670866,ES
Tamarite de Litera,41.84754,0.404115,ES
Tarazona,41.9,-1.73333,ES
Tarazona de la Mancha,39.2650777,-1.9130146,ES
Tarifa,36.01393,-5.606949,ES
Tarreirigo,42.3221032,-7.7094096,ES
Tebar,39.496749,-2.1652863,ES
Teimende,42.3683127,-7.5717988,ES
Teresa de Cofrentes,39.1027964,-1.0499444,ES
Terminon,42.7214217,-3.4507812,ES
Terradillos,40.8378518,-5.541386,ES
Terradillos de Esgueva,41.81885,-3.84318,ES
Terrinches,38.6088522,-2.8383888,ES
Tharsis,37.6046,-7.11826,ES
Tibi,38.53072,-0.57776,ES
Tijola,37.3457002,-2.4369316,ES
Tineo,43.33765,-6.41452,ES
Tiscar,37.76865,-3.02228,ES
Tixos,41.9651487,-7.7129565,ES
Tobarra,38.59213,-1.69191,ES
Tobillos,40.9882137,-2.1527648,ES
Tocon,37.23702,-3.96596999999997,ES
Tolocirio,41.13425,-4.65121,ES
Tolox,36.6852177,-4.9052399,ES
Tomelloso,39.1521780353147,-3.02430868148804,ES
Tor,42.57102,1.39707,ES
Tordesillas,41.5,-5,ES
Torla,42.706064,-0.092375,ES
Tormos,38.8012358,-0.0732168,ES
Torquemada,42.0343724,-4.3166325,ES
Torralba de Calatrava,39.0175087,-3.7498571,ES
Torre Baja,40.0963044,-1.2590496,ES
Torrebesses,41.4260019,0.594071,ES
Torre Cardela,37.5054767,-3.3560113,ES
Torrecilla de la Jara,39.70515,-4.77302,ES
Torrecilla de la Torre,41.66716,-5.04982,ES
Torrecilla de los Angeles,40.2478918,-6.4163881,ES
Torrecilla en Cameros,42.255315,-2.631091,ES
Torre de Juan Abad,38.5849156,-3.0607501,ES
Torre del Campo,37.77051,-3.89731,ES
Torre de Miguel Sesmero,38.6182797,-6.7962032,ES
Torre De Santa Maria,39.259395,-6.105165,ES
Torredonjimeno,37.76748,-3.95776,ES
Torrefeta,41.7537218,1.2740199,ES
Torrefresneda,38.990131,-6.11229,ES
Torrejoncillo del Rey,40.0079291,-2.5730514,ES
Torrejon de la Calzada,40.1995529,-3.8008792,ES
Torrelavit,41.4445761,1.7318769,ES
Torrelles de Foix,41.3968143,1.5733343,ES
Torremejia,38.788032,-6.377279,ES
Torremocha del Campo,40.9766319,-2.6181227,ES
Torreperogil,38.0354,-3.28998,ES
Torres de Albanchez,38.4155,-2.67785,ES
Torrevelilla,40.9024459,-0.110316000000012,ES
Torrevieja,37.978718,-0.682222,ES
Torroella de Montgri,42.0419133,3.1265315,ES
Torrox,36.75793,-3.95233,ES
Torrubia del Campo,39.8979648,-2.9619339,ES
Tortoles,40.5614519,-5.2612613,ES
Tortuera,40.9712393,-1.7964943,ES
Torvizcon,36.8788429,-3.2988391,ES
Totanes,39.70975,-4.22485,ES
Tramacastilla,40.432606,-1.578925,ES
Trapiche,36.8083,-4.12361,ES
Trasmiras,42.0230109,-7.6146422,ES
Tremor,42.7275,-6.2105556,ES
Trespaderne,42.80221,-3.38989,ES
Triacastela,42.7566333,-7.2408083,ES
Trigueros,37.38333,-6.83333,ES
Trijueque,40.77651,-2.9956836,ES
Trillo,40.7015026,-2.5909897,ES
Trujillanos,38.958734,-6.251675,ES
Trujillo,39.46667,-5.88333,ES
Tubilla del Agua,42.70932,-3.80116,ES
Tubilla del Lago,41.80154,-3.58626,ES
Tudela de Segre,41.870809,1.0840608,ES
Tufions,43.1211448,-9.1296948,ES
Tuna,43.2722,-6.37106,ES
Turleque,39.6022728,-3.6129157,ES
Turon,36.864588,-3.056201,ES
Turre,37.15224,-1.89497,ES
Ubeda,38.01667,-3.36667,ES
Ubidea,43.0240916,-2.68796710000004,ES
Ubierna,42.4921,-3.69587,ES
Ujue,42.5,-1.5,ES
Urbasur,37.2,-7.25,ES
Urbina,42.94436,-2.6465,ES
Urda,39.41222,-3.71724,ES
Urkiola,43.0997634,-2.6434336,ES
Urzainqui,42.8314917,-0.9460275,ES
Usagre,38.3560391,-6.16463,ES
Ustes,42.7534251,-1.099926,ES
Utrillas,40.8127974,-0.847261399999979,ES
Uzquiza,42.299999,-3.35,ES
Uztarroz/Uztarroze,42.8899509,-0.9392434,ES
Valcarlos,43.0916034,-1.3017452,ES
Valdealgorfa,40.9908564,-0.0344032,ES
Valdecaballeros,39.2457935,-5.1918573,ES
Valdecanas de Cerrato,41.9927683,-4.1865776,ES
Valdefuentes,39.2751401,-6.1248675,ES
Valdeganga de Cuenca,39.9202666,-2.1866114,ES
Valdelateja,42.7742323,-3.7685885,ES
Valdeltormo,40.9870473,0.0834373999999798,ES
Valdemanco del Esteras,38.9388316,-4.8300298,ES
Valdemoro,40.1912403,-3.6740182,ES
Valdenoceda,42.853748,-3.602213,ES
Valdepolo,42.577244,-5.223025,ES
Valderrebollo,40.8099766,-2.7291515,ES
Valderrobres,40.8733331,0.1535949,ES
Valdesalor,39.3780556,-6.3477778,ES
Valdesaz de los Oteros,42.3228502,-5.4260305,ES
Valdezufre,37.86557,-6.49316,ES
Valdivia,39.0336103,-5.7111613,ES
Valdovino,43.6075119,-8.1430174,ES
Valencia de Don Juan,42.29253,-5.5191198,ES
Valencia de las Torres,38.4049937,-6.003661,ES
Valencia del Mombuey,38.24339,-7.1202,ES
Valera de Abajo,39.7695247,-2.1602096,ES
Valeria,39.812568,-2.1469056,ES
Valilongo,42.33473,-7.48934,ES
Valjunquera,40.9530057,0.0250704999999698,ES
Valle de la Serena,38.70214,-5.797077,ES
Valle de Matamoros,38.3809955,-6.8093109,ES
Valle de Santa Ana,38.3657822,-6.7892226,ES
Vallejera,42.1817109,-4.1516123,ES
Valle-Niza,36.7266667,-4.1511111,ES
Vall-Llebrera,41.93333,1.08333,ES
Valls de Torruella,41.8468385,1.7196791,ES
Valluerca,42.9093269,-3.1683661,ES
Valmala,42.3053477,-3.2552196,ES
Valmojado,40.216169,-4.10651,ES
Valparaiso,41.991791,-6.30189,ES
Valuengo,38.3038027,-6.7134766,ES
Valverde,38.963921,-4.04113,ES
Valverde de Burguillos,38.3273863,-6.5363117,ES
Valverde de Jucar,39.7194947,-2.222842,ES
Valverde de la Vera,40.12323,-5.49418,ES
Valverde del Camino,37.573181,-6.753862,ES
Valverde de Leganes,38.671173,-6.9813184,ES
Valverde del Fresno,40.2206497,-6.8793335,ES
Valverde de Merida,38.9121285,-6.2203407,ES
Vara de Rey,39.4250382,-2.2937185,ES
Vega de Caballeros,42.8127778,-5.8363889,ES
Vega de los Arboles,42.5448088,-5.3229945,ES
Vega de Valdetronco,41.5930253,-5.1138943,ES
Vegas de Coria,40.3841966,-6.1835262,ES
Vejer de la Frontera,36.24456,-5.96953,ES
Velada,39.9806554,-4.9792335,ES
Velez,36.8338034,-3.5142448,ES
Velez-Blanco,37.692182,-2.097339,ES
Velez-Rubio,37.65,-2.06667,ES
Velilla,41.5592304,-5.0045952,ES
Velillas,42.11948,-0.20608,ES
Velliza,41.5794897,-4.9464542,ES
Vendas Da Barreira,41.986111,-7.27841,ES
Venta de Cardenas,38.4142875,-3.4962395,ES
Venta del Olivo,38.31588,-1.48036,ES
Venta del Peral,37.55431,-2.60702,ES
Venta del Pobre,36.9919444,-2.0688889,ES
Venta Nueva,37.187908,-4.038411,ES
Ventas de Naron,42.84391,-7.74839,ES
Ventas de Zafarraya,36.956286,-4.121018,ES
Venturada,40.7990504,-3.6224135,ES
Vera,37.24345,-1.85905,ES
Viacamp,42.12843,0.6156,ES
Viana do Bolo,42.2380129,-7.1734209,ES
Viandar de la Vera,40.1219899,-5.53731,ES
Viascon,42.48445,-8.54207,ES
Vierdes,43.13317,-5.04479,ES
Vilaboi,43.60075,-8.10381,ES
Vilafranca del Penedes,41.347775,1.696395,ES
Vilalba dels Arcs,41.1199068,0.409572799999978,ES
Vilaller,42.47624,0.71686,ES
Vilamaior Da Boullosa,41.9230566,-7.7551262,ES
Vilamajor,41.8377778,1.2194444,ES
Vilar,42.74983,-7.19673,ES
Vilar de Cas,42.00012,-7.90971,ES
Vilar de Lebres,41.99003,-7.62515,ES
Vilar de Santos,42.0878065,-7.7875206,ES
Vilarino das Poldras,42.0899914,-7.7758689,ES
Vilasante,42.584682,-7.6403505,ES
Vilatan,42.60399,-7.67177,ES
Villablanca,37.30239,-7.34413,ES
Villacalabuey,42.4861111,-5.0647222,ES
Villacarrillo,38.11667,-3.08333,ES
Villacastin,40.747931,-4.42508,ES
Villacintor,42.4920375,-5.1594981,ES
Villa de Don Fadrique,39.614948,-3.21721,ES
Villaderrey,42.014931,-7.59435,ES
Villaescusa de Haro,39.6003097,-2.6743033,ES
Villafeliz,42.950001,-5.98333,ES
Villafranca de los Caballeros,39.4261772,-3.3575991,ES
Villafranco del Guadiana,38.8842159,-6.8578832,ES
Villagarcia de la Torre,38.2929087,-6.0791724,ES
Villagarcia del Llano,39.3280184,-1.8483323,ES
Villahibiera,42.6040061,-5.22471,ES
Villajoyosa,38.50754,-0.23346,ES
Villalain,42.9083241,-3.581902,ES
Villalba Baja,40.422114,-1.0776349,ES
Villalba de los Barros,38.6122096,-6.510309,ES
Villalgordo del Jucar,39.2963412,-2.063067,ES
Villalgordo del Marquesado,39.68334,-2.5071,ES
Villalis,42.3131952,-6.036819,ES
Villalobar,42.4900316,-2.9656827,ES
Villalon De Campos,42.107309,-5.039005,ES
Villalpando,41.86667,-5.4,ES
Villalpardo,39.473319,-1.62299,ES
Villaluenga,36.6964207,-5.3857755,ES
Villaluenga de la Sagra,40.0249607,-3.9161414,ES
Villamalea,39.3628674,-1.5971834,ES
Villamanrique,38.5452068,-2.9988098,ES
Villamartin,36.8610112,-5.6417243,ES
Villamartin de Don Sancho,42.5698302,-5.0605194,ES
Villamayor de Calatrava,38.787491,-4.13881,ES
Villamayor de Santiago,39.7328822,-2.9254834,ES
Villamediana,42.04981,-4.3618499,ES
Villamedianilla,42.16156,-4.14492,ES
Villamesias,39.247139,-5.89651,ES
Villamiel de Toledo,39.982971,-4.1264794,ES
Villamizar,42.53058,-5.13022,ES
Villamor,43.14077,-6.22181,ES
Villan de Tordesillas,41.5926999,-4.9214624,ES
Villanofar,42.6508071,-5.2155759,ES
Villanueva,41.7152216,-0.0087436,ES
Villanueva de Alcardete,39.672531,-3.01583,ES
Villanueva de Alcoron,40.6793843,-2.2525776,ES
Villanueva de Algaidas,37.1837988,-4.449727,ES
Villanueva de Bogas,39.7246103,-3.6559868,ES
Villanueva de Cameros,42.167191,-2.650396,ES
Villanueva De Cordoba,38.323792,-4.62621,ES
Villanueva de la Fuente,38.6927648,-2.6959016,ES
Villanueva de la Jara,39.4401699,-1.9551867,ES
Villanueva de la Nia,42.8037403,-4.0468728,ES
Villanueva del Arzobispo,38.170789,-3.0047,ES
Villanueva de las Cruces,37.628066,-7.0239708,ES
Villanueva de la Sierra,40.201982,-6.4064047,ES
Villanueva de Las Torres,37.55769,-3.09035,ES
Villanueva del Duque,38.394192,-4.99987,ES
Villanueva del Fresno,38.378956,-7.163955,ES
Villanueva de Los Infantes,38.73674,-3.01307,ES
Villanueva del Rey,38.1978857,-5.1516777,ES
Villanueva del Rosario,36.9982006,-4.3661483,ES
Villanueva del Trabuco,37.0279447,-4.3385575,ES
Villanueva Mesia,37.214584,-4.0112611,ES
Villaoril,43.5378104,-6.6800743,ES
Villapedre,43.5468305,-6.6561289,ES
Villar,43.1778942,-3.5244431,ES
Villarcayo,42.9384547,-3.5720314,ES
Villar de Chinchilla,38.9012705,-1.5272106,ES
Villar de Cobeta,40.8237876,-2.1824853,ES
Villardefrades,41.739544,-5.270135,ES
Villar de la Encina,39.6374475,-2.5212841,ES
Villar del Horno,40.06385,-2.4542,ES
Villar del Pedroso,39.6032787,-5.2401457,ES
Villar del Rey,39.131866,-6.846934,ES
Villar del Saz de Arcas,39.9339085,-2.0778003,ES
Villarejo de Fuentes,39.7868032,-2.6971442,ES
Villarejo del Valle,40.2873623,-4.9954965,ES
Villarejo De Salvanes,40.133205,-3.273785,ES
Villargordo del Cabriel,39.5361181,-1.4394822,ES
Villarino,41.268575,-6.4676609,ES
Villarreal de la Canal,42.639832,-0.88989,ES
Villarrodrigo,38.4876071,-2.636918,ES
Villarrubia de los Ojos,39.2192153,-3.6076661,ES
Villarrubio,39.9446158,-2.8932581,ES
Villarta,39.4445367,-1.6505834,ES
Villarta de los Montes,39.2138628,-4.7920866,ES
Villarta de San Juan,39.2381177,-3.4208141,ES
Villasandino,42.3726446,-4.108527,ES
Villasayas,41.352911,-2.61011,ES
Villasexmir,41.6390557,-5.0647485,ES
Villasrubias,40.3382211,-6.6404291,ES
Villatobas,39.9016313,-3.3250413,ES
Villatoro,40.5554435,-5.1125919,ES
Villatoya,39.3328611,-1.3385753,ES
Villavelasco de Valderaduey,42.5086111,-4.9725,ES
Villaviciosa de Odon,40.3698377,-3.9193238,ES
Villaviciosa de Tajuna,40.7852406,-2.837454,ES
Villel,40.2344613,-1.188708,ES
Villorobe,42.298038,-3.33353,ES
Vilobi del Penedes,41.3899194,1.6650262,ES
Viloria,41.445454,-4.385185,ES
Vimianzo,43.11097,-9.03408,ES
Vinaceite,41.2660465,-0.5813684,ES
Vinuela,36.86307,-4.14124,ES
Viro,42.82183,-8.92106,ES
Vistabella,38.0252083,-0.836985,ES
Viu de Llevata,42.369606,0.8122907,ES
Vivar,41.4800627,-4.0079373,ES
Viver,39.9219229,-0.5979205,ES
Vivero,43.62512,-7.60281,ES
Viveros,38.7719014,-2.5744037,ES
Xinzo de Limia,42.0672742,-7.7280914,ES
Xixona,38.540916,-0.5060922,ES
Xove,43.6849554,-7.5123498,ES
Xunqueira de Espadanedo,42.3101546,-7.6574166,ES
Yecla,38.61365,-1.11468,ES
Yepes,39.9029172,-3.6255798,ES
Yesa,42.625815,-1.19902,ES
Yuncler,40.04171,-3.90062,ES
Zafarraya,36.9733329,-4.142614,ES
Zagra,37.255412,-4.1699341,ES
Zahara,36.8394942,-5.39199189999999,ES
Zahara de los Atunes,36.1350231,-5.8439558,ES
Zahinos,38.3302062,-6.9544649,ES
Zaitegi,42.9434706,-2.76086959999998,ES
Zalamea de la Serena,38.650403,-5.6529489,ES
Zalamea la Real,37.68333,-6.65,ES
Zambroncinos,42.2960652,-5.7391548,ES
Zaorejas,40.7614467,-2.2009201,ES
Zarza-Capilla,38.8069453,-5.1568912,ES
Zazuar,41.695008,-3.550941,ES
Zorita,39.2850775,-5.7004872,ES
Zujar,37.5393714,-2.8415046,ES
Aguera,43.4455387,-5.9604588,ES
Agullo,42.006458,0.71946,ES
Albanchez,37.286193,-2.1821781,ES
Albelda,41.852909,0.5006,ES
Alcala la Real,37.4614,-3.92301,ES
Aldea del Cano,39.28333,-6.31667,ES
Aldeanueva del Camino,40.2598,-5.92886,ES
Aler,42.112469,0.42602,ES
Anserall,42.38333,-1.45,ES
Arruitz,42.9951157,-1.86235069999998,ES
Baeza,37.99384,-3.47103,ES
Baldellou,41.912171,0.55852,ES
Ballobar,41.6203582,0.1910644,ES
Bochones,41.2477776,-2.8549052,ES
Caberta,43.02,-9.18366,ES
Cadiar,36.945971,-3.1785935,ES
Calzada,42.9831519,-3.2544351,ES
Camporrells,41.941574,0.53421,ES
Canizar,40.7695817,-3.0670112,ES
Can Parellada,41.5010021,1.827918,ES
Capellades,41.52915,1.68162,ES
Castaras,36.931529,-3.25364820000004,ES
Cercadillo,41.1637042,-2.7916656,ES
Cobdar,37.261238,-2.21075,ES
Collanzo,43.12347,-5.56391,ES
Colomera,37.37156,-3.71393,ES
Corias,43.19966,-6.54327,ES
Cotelas,42.4896338,-7.9941631,ES
Cozvijar,36.9896992,-3.5908201,ES
Cuzcurrita,42.5426483,-2.9631019,ES
Dalias,36.8214329,-2.8714275,ES
Dehesas Viejas,37.4736111,-3.5519444,ES
Dima,43.108511,-2.721355,ES
Dona Maria,37.1347658,-2.7125775,ES
Dona Mencia,37.5544848,-4.3577976,ES
Eibar,43.18493,-2.47158,ES
el Bruc,41.58333,1.78333,ES
El Ejido,36.77629,-2.81456,ES
El Lance de la Virgen,36.747769,-3.0510026,ES
el Morche,36.7393,-3.98958,ES
Elorz,42.732471,-1.56134,ES
El Pala de Torroella,41.8541528,1.7205611,ES
El Pinell de Brai,41.0161996,0.514559400000053,ES
El Pla de Sant Tirs,42.3152108,1.3817099,ES
El Puelo,43.232516,-6.5259733,ES
El Puente Del Rio,36.757919,-2.98771,ES
El Rio Chico,36.7943,-2.99484,ES
Els Banys de Sant Vicenc,42.3681828,1.5949099,ES
Els Hostalets de Tost,42.279643,1.3616938,ES
El Xaro,41.54354,1.6707,ES
Empuriabrava,42.245287,3.1264427,ES
Erice,42.88432,-1.76769,ES
Erill la Vall,42.525341,0.82515,ES
Escuzar,37.06134,-3.758913,ES
Eskoriatza,43.01829,-2.52598,ES
Espejo,37.6798,-4.55355,ES
Espui,42.4552056,0.9879472,ES
Estacion de Blanca,38.2254049,-1.32583490000002,ES
Estercuel,40.8546366,-0.63344619999998,ES
Fondon,36.9809547,-2.8570871,ES
Fontanarejo,39.218819,-4.51724,ES
Forcat,42.50931,0.71797,ES
Fornes,36.95442,-3.85772,ES
Freas Da Canda,42.4951679,-7.9891174,ES
Fuentes de Leon,38.06667,-6.53333,ES
Fuente Victoria,36.98497,-2.87712,ES
Gajanejos,40.8423307,-2.8932581,ES
Gines,37.3873487,-6.0780749,ES
Gironella,42.03433,1.88019,ES
Gordaliza del Pino,42.34357,-5.15731,ES
Granon,42.4491854,-3.02695459999995,ES
Guadiaro,36.2642,-5.3343,ES
Guainos Bajos,36.7469518,-3.07151339999996,ES
Gures,42.9178719,-9.1474195,ES
Guriezo,43.36462,-3.31682,ES
Hervas,40.2728719,-5.861097,ES
Ibeas de Juarros,42.33088,-3.53519,ES
Ibros,38.02106,-3.50313,ES
Igorre,43.1643497,-2.7792444,ES
Igualada,41.58098,1.6172,ES
Illar,36.9851546,-2.6392943,ES
Illora,37.2869036,-3.880361,ES
Isla Cristina,37.2,-7.31667,ES
Islares,43.404759,-3.3042181,ES
Jalon,38.7406537,-0.0110143,ES
Jarilla,40.17156,-6.00281,ES
Jatar,36.9347222,-3.91,ES
Jayena,36.9485057,-3.8229168,ES
Jete,36.79691,-3.6672,ES
Jubar,37.0084279,-3.0327472,ES
Juviles,36.94879,-3.22586,ES
Labajos,40.85547,-4.519085,ES
La Beguda Alta,41.4984206,1.8368241,ES
La Caridad,43.55311,-6.83157,ES
Lachar,37.1939925,-3.8319395,ES
La Codonera,40.9340415,-0.0846056000000317,ES
La Curva,36.760122,-2.975909,ES
La Fuliola,41.71358,1.01746,ES
La Gorgoracha,36.78938,-3.49442,ES
Lagos,36.7447222,-4.0194444,ES
La Herradura,36.73491,-3.7376,ES
La Linea de la Concepcion,36.16809,-5.34777,ES
La Malaha,37.101712,-3.721669,ES
La Mamola,36.74711,-3.27897,ES
la Nucia,38.61372,-0.1269,ES
La Pobla de Claramunt,41.5552702,1.6748323,ES
La Pobla de Lillet,42.2445647,1.9753088,ES
La Poveda de Soria,42.012265,-2.504441,ES
La Rabita,37.5046314,-4.0574095,ES
Laroles,37.00852,-3.01386,ES
La Senia,40.632028,0.286337,ES
La Serna del Monte,41.03108,-3.62502,ES
Las Fuentezuelas,36.96796,-3.27386,ES
Lastras,43.281631,-3.53881,ES
Lastras de la Torre,43.0112249,-3.2677928,ES
Laujar,36.9937266,-2.8967509,ES
La Venta I Can Mussarro,41.5312405,1.7349505,ES
Leiva,42.5026156,-3.04697869999995,ES
Lepe,37.25,-7.2,ES
Les Ventoses,41.7963889,1.0122222,ES
Lladurs,42.0443899,1.5066874,ES
Lloses,43.441261,-5.49253,ES
Lobras,36.92794,-3.21225,ES
